key,0,1
11,"TEXT_HEAVNM303_01480_SEQ_11",""
12,"TEXT_HEAVNM303_01480_SEQ_12",""
13,"TEXT_HEAVNM303_01480_SEQ_13",""
14,"TEXT_HEAVNM303_01480_SEQ_14",""
15,"TEXT_HEAVNM303_01480_SEQ_15",""
16,"TEXT_HEAVNM303_01480_SEQ_16",""
17,"TEXT_HEAVNM303_01480_SEQ_17",""
18,"TEXT_HEAVNM303_01480_SEQ_18",""
19,"TEXT_HEAVNM303_01480_SEQ_19",""
20,"TEXT_HEAVNM303_01480_SEQ_20",""
21,"TEXT_HEAVNM303_01480_SEQ_21",""
22,"TEXT_HEAVNM303_01480_SEQ_22",""
23,"TEXT_HEAVNM303_01480_SEQ_23",""
24,"TEXT_HEAVNM303_01480_TODO_00","突破影之国"
25,"TEXT_HEAVNM303_01480_TODO_01","将<Sheet(EventItem,2002028,0)/>交给斯利普斯利克斯"
26,"TEXT_HEAVNM303_01480_TODO_02",""
27,"TEXT_HEAVNM303_01480_TODO_03",""
28,"TEXT_HEAVNM303_01480_TODO_04",""
29,"TEXT_HEAVNM303_01480_TODO_05",""
30,"TEXT_HEAVNM303_01480_TODO_06",""
31,"TEXT_HEAVNM303_01480_TODO_07",""
32,"TEXT_HEAVNM303_01480_TODO_08",""
33,"TEXT_HEAVNM303_01480_TODO_09",""
34,"TEXT_HEAVNM303_01480_TODO_10",""
35,"TEXT_HEAVNM303_01480_TODO_11",""
36,"TEXT_HEAVNM303_01480_TODO_12",""
37,"TEXT_HEAVNM303_01480_TODO_13",""
38,"TEXT_HEAVNM303_01480_TODO_14",""
39,"TEXT_HEAVNM303_01480_TODO_15",""
40,"TEXT_HEAVNM303_01480_TODO_16",""
41,"TEXT_HEAVNM303_01480_TODO_17",""
42,"TEXT_HEAVNM303_01480_TODO_18",""
43,"TEXT_HEAVNM303_01480_TODO_19",""
44,"TEXT_HEAVNM303_01480_TODO_20",""
45,"TEXT_HEAVNM303_01480_TODO_21",""
46,"TEXT_HEAVNM303_01480_TODO_22",""
47,"TEXT_HEAVNM303_01480_TODO_23",""
48,"TEXT_HEAVNM303_01480_SLIPSLIX_000_001","呼哧……呼哧……
哥布听说过 你的传闻！
是空贼客人 告诉哥布的！"
49,"TEXT_HEAVNM303_01480_SLIPSLIX_000_002","空贼客人 说你从 云海尽头的影之国 活着回来了！
真不愧是 厉害的冒险者 哥布对你 很感兴趣！"
50,"TEXT_HEAVNM303_01480_SLIPSLIX_100_002","空贼客人 说你正打算前往 云海尽头的影之国！
真不愧是 厉害的冒险者 哥布对你 很感兴趣！"
51,"TEXT_HEAVNM303_01480_SLIPSLIX_000_003","另外 空贼还说 最近有个怪物
常游荡在影之国的 周边空域！"
52,"TEXT_HEAVNM303_01480_SLIPSLIX_000_004","它究竟是一条龙 还是什么古代兵器？
哥布很想 知道真相！"
53,"TEXT_HEAVNM303_01480_SLIPSLIX_000_005","所以 哥布想要 委托你！
能请你去 影之国 找到那个怪物
然后从它身上 带回点东西来 给哥布吗？"
54,"TEXT_HEAVNM303_01480_SLIPSLIX_100_005","所以 哥布想要 委托你！
能请你去了 影之国后 找到那个怪物
然后从它身上 带回点东西来 给哥布吗？"
55,"TEXT_HEAVNM303_01480_SYSTEM_000_006","在接受本任务的状态下完成“影之国”，
即可获得需要的任务道具。"
56,"TEXT_HEAVNM303_01480_SLIPSLIX_000_010","呼哧……呼哧……
又见面了呀 厉害的冒险者！"
57,"TEXT_HEAVNM303_01480_SLIPSLIX_000_011","上次你给哥布 带回来的东西 为研究帮了大忙！
但是但是 那点完全 不够用！
所以哥布 想再次委托你！"
58,"TEXT_HEAVNM303_01480_SLIPSLIX_000_012","请你前往影之国 找到对蛮神兵器
从它身上取点东西 给哥布带回来！
拜托你了 厉害的冒险者！"
59,"TEXT_HEAVNM303_01480_SLIPSLIX_000_021","呼哧……呼哧……
好在意 那个传闻！好想弄清楚 是怎么回事！
有没有野生的 厉害冒险者 正好路过呢！"
60,"TEXT_HEAVNM303_01480_SYSTEM_000_022","开启大型任务副本“影之国”后，才能接受本任务。"
61,"TEXT_HEAVNM303_01480_SLIPSLIX_000_030","你去影之国 帮忙干掉怪物 从它身上 带点东西回来！
拜托啦！"
62,"TEXT_HEAVNM303_01480_SLIPSLIX_000_031","你去影之国 帮忙干掉对蛮神兵器 从它身上 带点东西回来！
拜托啦！"
63,"TEXT_HEAVNM303_01480_SLIPSLIX_000_049","呼哧……呼哧……
找到 影之国的 怪物了吗？"
64,"TEXT_HEAVNM303_01480_SLIPSLIX_000_050","这就是 怪物身上 的东西？！
这可真是 让哥布 大吃一惊！"
65,"TEXT_HEAVNM303_01480_SLIPSLIX_100_050","莫非 那怪物是 亚拉戈的 对蛮神兵器？！
这物质和 对蛮神兵器上 用的物质 非常相似！
但是但是 为什么它会 出现在 影之国？"
66,"TEXT_HEAVNM303_01480_SLIPSLIX_101_050","说起来 那一带 妖异很多！
莫非是 错把强大的妖异 当成了蛮神？"
67,"TEXT_HEAVNM303_01480_SLIPSLIX_000_051","哥布要 赶紧开始 研究了！
研究 探索 大挑战！"
68,"TEXT_HEAVNM303_01480_SLIPSLIX_000_052","对了对了 要给你 报酬才行！
对蛮神兵器的残骸里的 神秘金属 哥布给你 挑出来 分给你！"
69,"TEXT_HEAVNM303_01480_SLIPSLIX_000_053","斯利姆西克斯是 手艺精湛的 工匠！
你把这个 拿给他！他会做出 令你惊讶的 装备！
总之这次 辛苦你了 请下次再来 帮哥布！"
70,"TEXT_HEAVNM303_01480_SLIPSLIX_100_060","呼哧……呼哧……
你去影之国 将<Sheet(EventItem,2002028,0)/> 拿来了？"
71,"TEXT_HEAVNM303_01480_SLIPSLIX_000_060","没错没错 就是它！
这下研究 又能有 新进展了！"
72,"TEXT_HEAVNM303_01480_SLIPSLIX_000_061","报酬还是 老样子！
哥布从 这残骸上 挑出神秘金属 分给你！
这次也 辛苦你了 请下次再来 帮哥布！"
