key,0,1,2,3,4,5,6
#,,,,,,,
int32,byte,uint32,uint32,byte,bit&01,uint16,bit&02
0,0,0,0,0,False,0,False
1,0,0,0,0,False,0,False
2,0,0,0,0,False,0,False
3,0,0,0,0,False,0,False
4,0,0,0,0,False,0,False
5,0,0,0,0,False,0,False
6,0,0,0,0,False,0,False
7,0,0,0,0,False,0,False
8,0,0,0,0,False,0,False
9,0,0,0,0,False,0,False
10,0,0,0,0,False,0,False
11,0,0,0,0,False,0,False
12,0,0,0,0,False,0,False
13,0,0,0,0,False,0,False
14,0,0,0,0,False,0,False
15,0,0,0,0,False,0,False
16,0,0,0,0,False,0,False
17,0,0,0,0,False,0,False
18,0,0,0,0,False,0,False
19,0,0,0,0,False,0,False
20,0,0,0,0,False,0,False
21,0,0,0,0,False,0,False
22,0,0,0,0,False,0,False
23,0,0,0,0,False,0,False
24,0,0,0,0,False,0,False
25,0,0,0,0,False,0,False
26,0,0,0,0,False,0,False
27,0,0,0,0,False,0,False
28,0,0,0,0,False,0,False
29,0,0,0,0,False,0,False
30,0,0,0,0,False,0,False
31,0,0,0,0,False,0,False
32,0,0,0,0,False,0,False
33,0,0,0,0,False,0,False
34,0,0,0,0,False,0,False
35,0,0,0,0,False,0,False
36,0,0,0,0,False,0,False
37,0,0,0,0,False,0,False
38,0,0,0,0,False,0,False
39,0,0,0,0,False,0,False
40,0,0,0,0,False,0,False
41,0,0,0,0,False,0,False
42,0,0,0,0,False,0,False
43,0,0,0,0,False,0,False
44,0,0,0,0,False,0,False
45,0,0,0,0,False,0,False
46,0,0,0,0,False,0,False
47,0,0,0,0,False,0,False
48,0,0,0,0,False,0,False
49,0,0,0,0,False,0,False
50,0,0,0,0,False,0,False
51,0,0,0,0,False,0,False
52,0,0,0,0,False,0,False
53,0,0,0,0,False,0,False
54,0,0,0,0,False,0,False
55,0,0,0,0,False,0,False
56,0,0,0,0,False,0,False
57,0,0,0,0,False,0,False
58,0,0,0,0,False,0,False
59,0,0,0,0,False,0,False
60,0,0,0,255,False,1000,False
61,1,11654880,39426,255,False,1000,False
