key,0,1,2,3,4,5,6,7
#,,Image,GridText,,,,,Text
int32,int32,Image,str,int32,uint32,byte,int32,str
0,0,0,"",0,0,0,0,"无"
1,3,0,"",12,0,2,0,"★ 相片"
2,3,0,"",22,0,4,0,"★ 拍立得"
3,3,0,"",32,0,6,0,"★ 电影"
4,3,0,"",18,0,100,0,"★ 浮世绘"
5,3,0,"",30,0,101,0,"★ 上下装饰1"
6,3,0,"",31,0,102,0,"★ 上下装饰2"
7,3,0,"",29,0,103,0,"★ 壁式画框"
8,3,0,"",13,0,104,0,"★ 不规则"
9,0,0,"",0,0,0,0,""
10,0,0,"",0,0,0,0,""
11,0,0,"",0,0,0,0,""
12,0,0,"",0,0,0,0,""
13,0,0,"",0,0,0,0,""
14,0,0,"",0,0,0,0,""
15,0,0,"",0,0,0,0,""
16,0,0,"",0,0,0,0,""
17,1,230001,"",0,0,10,0,"◆ 简洁1"
18,1,230002,"",0,255,50,0,"◆ 日记"
19,1,230003,"",0,255,51,0,"◆ 永结同心"
20,1,230004,"",0,255,52,0,"◆ 怪物狩猎1"
21,2,0,"GroupPoseFrame9grid001",0,255,1,0,"◆ 相片"
22,2,0,"GroupPoseFrame9grid002",0,255,3,0,"◆ 拍立得"
23,2,0,"GroupPoseFrame9grid003",0,255,5,0,"◆ 电影"
24,1,230005,"",0,255,53,0,"◆ 怪物狩猎2"
25,1,230006,"",0,2069202175,54,0,"◆ 九宫幻卡1"
26,1,230007,"",0,2069202175,55,0,"◆ 九宫幻卡2"
27,1,230008,"",0,255,11,0,"◆ 简洁2"
28,1,230011,"",0,255,56,0,"◆ 碧海内墙"
29,1,230009,"",0,255,57,0,"◆ 密林内墙"
30,1,230010,"",0,255,58,0,"◆ 黄沙内墙"
31,0,0,"",0,0,0,0,""
32,0,0,"",0,0,0,0,""
33,0,0,"",0,0,0,0,""
34,0,0,"",0,0,0,0,""
35,0,0,"",0,0,0,0,""
36,0,0,"",0,0,0,0,""
37,0,0,"",0,0,0,0,""
38,1,230012,"",0,255,12,0,"◆ 简洁3"
39,1,231025,"",0,255,180,120,"◆ <Gui(112)/>嘉年华特制边框1"
40,1,231026,"",0,255,181,120,"◆ <Gui(112)/>嘉年华特制边框2"
41,1,231027,"",0,255,182,120,"◆ <Gui(112)/>嘉年华特制边框3"
42,1,231028,"",0,255,183,120,"◆ <Gui(112)/>嘉年华特制边框4"
43,1,231029,"",0,255,184,120,"◆ <Gui(112)/>嘉年华特制边框5"
44,1,231030,"",0,255,185,120,"◆ <Gui(112)/>嘉年华特制边框6"
45,1,231031,"",0,255,186,120,"◆ <Gui(112)/>嘉年华特制边框7"
46,0,0,"",0,0,0,0,""
47,0,0,"",0,0,0,0,""
48,0,0,"",0,0,0,0,""
49,0,0,"",0,0,0,0,""
50,0,0,"",0,0,0,0,""
51,0,0,"",0,0,0,0,""
52,0,0,"",0,0,0,0,""
53,1,230013,"",0,255,61,0,"◆ 五线谱"
54,1,230014,"",0,2058672639,59,0,"◆ 无人岛1"
55,1,230015,"",0,2058672639,60,0,"◆ 无人岛2"
56,0,0,"",0,0,0,0,""
57,0,0,"",0,0,0,0,""
58,0,0,"",0,0,0,0,""
59,0,0,"",0,0,0,0,""
60,0,0,"",0,0,0,0,""
61,0,0,"",0,0,0,0,""
62,0,0,"",0,0,0,0,""
63,0,0,"",0,0,0,0,""
64,0,0,"",0,0,0,0,""
65,0,0,"",0,0,0,0,""
66,1,127958,"",0,255,255,0,"◆ 版本标志"
67,1,230016,"",0,255,15,0,"◆ 白色花边"
68,1,230017,"",0,255,16,0,"◆ 黑色花边"
69,1,230018,"",0,255,13,0,"◆ 金属1"
70,1,230019,"",0,255,14,0,"◆ 金属2"
71,1,230020,"",0,255,17,0,"◆ 角花1"
72,1,230021,"",0,255,18,0,"◆ 角花2"
73,1,230022,"",0,255,22,0,"◆ 霓虹1"
74,1,230023,"",0,255,23,0,"◆ 霓虹2"
75,1,230024,"",0,255,21,0,"◆ 生日"
76,1,230025,"",0,255,62,0,"◆ 以太"
77,1,230026,"",0,255,20,0,"◆ 显示屏"
