key,0,1
22,"TEXT_BANMOG204_02297_SEQ_22",""
23,"TEXT_BANMOG204_02297_SEQ_23",""
24,"TEXT_BANMOG204_02297_TODO_00","和轻飘飘的莫古力对话"
25,"TEXT_BANMOG204_02297_TODO_01","骑着孢云棉花糖在<Sheet(EObj,2007228,0)/>使用绒毛散播"
26,"TEXT_BANMOG204_02297_TODO_02","骑着孢云棉花糖在<Sheet(EObj,2007229,0)/>使用绒毛散播"
27,"TEXT_BANMOG204_02297_TODO_03","向机灵的莫古艾克报告"
28,"TEXT_BANMOG204_02297_TODO_04",""
29,"TEXT_BANMOG204_02297_TODO_05",""
30,"TEXT_BANMOG204_02297_TODO_06",""
31,"TEXT_BANMOG204_02297_TODO_07",""
32,"TEXT_BANMOG204_02297_TODO_08",""
33,"TEXT_BANMOG204_02297_TODO_09",""
34,"TEXT_BANMOG204_02297_TODO_10",""
35,"TEXT_BANMOG204_02297_TODO_11",""
36,"TEXT_BANMOG204_02297_TODO_12",""
37,"TEXT_BANMOG204_02297_TODO_13",""
38,"TEXT_BANMOG204_02297_TODO_14",""
39,"TEXT_BANMOG204_02297_TODO_15",""
40,"TEXT_BANMOG204_02297_TODO_16",""
41,"TEXT_BANMOG204_02297_TODO_17",""
42,"TEXT_BANMOG204_02297_TODO_18",""
43,"TEXT_BANMOG204_02297_TODO_19",""
44,"TEXT_BANMOG204_02297_TODO_20",""
45,"TEXT_BANMOG204_02297_TODO_21",""
46,"TEXT_BANMOG204_02297_TODO_22",""
47,"TEXT_BANMOG204_02297_TODO_23",""
48,"TEXT_BANMOG204_02297_MOGEK_000_000","努力工作以后就想好好休息一下治愈疲劳库啵。
不管是人类还是莫古们在这一点上的想法是一样的库啵。"
49,"TEXT_BANMOG204_02297_MOGEK_000_001","所以就想拜托冒险者一件事库啵。
希望你可以用孢云棉花糖的绒毛，
治愈“主动”帮忙的莫古热情的同伴们库啵。"
50,"TEXT_BANMOG204_02297_MOGEK_000_002","同伴们现在都累倒了库啵。
但是，莫古认为他们的内心深处还渴望着工作库啵。
所以你去用绒毛让他们恢复精神，接着工作库啵。"
51,"TEXT_BANMOG204_02297_MOGEK_000_003","跟轻飘飘的莫古力说一声就能骑上孢云棉花糖了库啵。
累倒的同伴们在天极白垩宫和飞龙港，
拜托你了库啵。"
52,"TEXT_BANMOG204_02297_MOUNTCONTROLMOOGLE02297_000_010","莫古从莫古艾克那里听说了库啵。
你要骑上孢云棉花糖去治愈莫古的同伴们吧库啵？
一路小心库啵！"
53,"TEXT_BANMOG204_02297_MOUNTCONTROLMOOGLE02297_000_011","不小心从孢云棉花糖上下来了吗库啵？
别担心，莫古准备了很多呢库啵。
那么再一次……一路小心库啵！"
54,"TEXT_BANMOG204_02297_SYSTEM_000_012","疲惫的莫古力东倒西歪……
和轻飘飘的莫古力对话，
骑上孢云棉花糖，使用绒毛散播。"
55,"TEXT_BANMOG204_02297_TIREDMOOGLEA02297_000_020","累、累死了库啵……已经不行了库啵……
虽然心里还想继续工作……但是身体已经动不了了库啵……"
56,"TEXT_BANMOG204_02297_TIREDMOOGLEA02297_000_021","……嗯？！
突、突然又有精神了库啵噢！"
57,"TEXT_BANMOG204_02297_TIREDMOOGLEA02297_000_022","现在不是发牢骚的时候库啵，
拼尽全力工作库啵噢噢！！"
58,"TEXT_BANMOG204_02297_SYSTEM_000_023","情绪高涨的莫古力们
喊着口号向着某处前进了……"
59,"TEXT_BANMOG204_02297_TIREDMOOGLEB02297_000_030","唔……已经不行了库啵……
劳动万岁……库、库啵……"
60,"TEXT_BANMOG204_02297_TIREDMOOGLEB02297_000_031","唔……唔噢噢噢噢？！
身体里有热流涌出来了库啵！"
61,"TEXT_BANMOG204_02297_TIREDMOOGLEB02297_000_032","精气神爆发库啵噢！
感谢你让莫古又能劳动了库啵噢噢！！"
62,"TEXT_BANMOG204_02297_SYSTEM_000_033","情绪高涨的莫古力们
喊着口号向着某处前进了……"
63,"TEXT_BANMOG204_02297_MOGEK_000_040","冒险者，谢谢你库啵。
就像聪明的莫古预料的那样，
这下他们就可以精神百倍地工作了库啵。"
64,"TEXT_BANMOG204_02297_MOGEK_000_041","同伴们一定会边喊着劳动万岁，
边不分昼夜地开心工作库啵。
这样有延迟危险的作业也能赶上工期了库啵。"
